001-TIME,002-PCoupled,003-PCoupledMoAv
4.03638082000000E-008,9.15153702832447E-011,1.00241779225096E-010
4.04129724000000E-008,9.26660903270046E-011,1.00232550130961E-010
4.04621366000000E-008,9.38103067477295E-011,1.00224733626279E-010
4.05113008000000E-008,9.49479392403994E-011,1.00218316579613E-010
4.05604650000000E-008,9.60789079620761E-011,1.00213285826431E-010
4.06096292000000E-008,9.72031335375084E-011,1.00209628169865E-010
4.06587934000000E-008,9.83205370647016E-011,1.00207330381485E-010
4.07079576000000E-008,9.94310401204558E-011,1.00206379202063E-010
4.07571218000000E-008,1.00534564765870E-010,1.00206761342344E-010
4.08062860000000E-008,1.01631033551812E-010,1.00208463483819E-010
4.08554502000000E-008,1.02720369524353E-010,1.00211472279490E-010
4.09046144000000E-008,1.03802496230171E-010,1.00215774354652E-010
4.09537786000000E-008,1.04877337721914E-010,1.00221356307657E-010
4.10029428000000E-008,1.05944818563530E-010,1.00228204710693E-010
4.10521070000000E-008,1.07004863835566E-010,1.00236306110561E-010
4.11012712000000E-008,1.08057399140418E-010,1.00245647029444E-010
4.11504354000000E-008,1.09102350607563E-010,1.00256213965690E-010
4.11995996000000E-008,1.10139644898732E-010,1.00267993394586E-010
4.12487637999999E-008,1.11169209213066E-010,1.00280971769135E-010
4.12979279999999E-008,1.12190971292222E-010,1.00295135520834E-010
4.13470921999999E-008,1.13204859425443E-010,1.00310471060457E-010
4.13962563999999E-008,1.14210802454594E-010,1.00326964778827E-010
4.14454205999999E-008,1.15208729779153E-010,1.00344603047601E-010
4.14945847999999E-008,1.16198571361171E-010,1.00363372220046E-010
4.15437489999999E-008,1.17180257730179E-010,1.00383258631822E-010
4.15929131999999E-008,1.18153719988073E-010,1.00404248601760E-010
4.16420773999999E-008,1.19118889813943E-010,1.00426328432643E-010
4.16912415999999E-008,1.20075699468870E-010,1.00449484411988E-010
4.17404057999999E-008,1.21024081800683E-010,1.00473702812823E-010
