001-TIME,002-NumDens-Spec-001,003-NumDens-Spec-002,004-NumDens-Spec-003,005-NumDens-Spec-004,006-NumDens-Spec-005,007-NumDens-Spec-006,008-TempTra-001,009-TempTra-002,010-TempTra-003,011-TempTra-004,012-TempTra-005,013-TempTra-006,014-TempVib001,015-TempVib002,016-TempVib003,017-TempVib004,018-TempVib005,019-XiVibMean001,020-XiVibMean002,021-XiVibMean003,022-XiVibMean004,023-XiVibMean005,024-TempRot001,025-TempRot002,026-TempRot003,027-TempRot004,028-TempRot005,029-TempTotal001,030-TempTotal002,031-TempTotal003,032-TempTotal004,033-TempTotal005,034-TempTotal006
0.9460000000000048E-007,0.1324409585904507E+024,0.9581335816095376E+023,0.1240873831440404E+024,0.2953031463979665E+021,0.6491664082680720E+022,0.3591286671245236E+024,0.1904938209690578E+005,0.1917358493421674E+005,0.1927028970085645E+005,0.1855711602162556E+005,0.1789669353896799E+005,0.1913760647356011E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1911707852656449E+005,0.1381753144668096E+005,0.1643172997583501E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1827747372836845E+001,0.1840020590580126E+001,0.1837950570220620E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1885125349419845E+005,0.1835519386615740E+005,0.1670239320605170E+005,0.1904938209690578E+005,0.1917358493421674E+005,0.1910653089819987E+005,0.1722308823635884E+005,0.1715361544416957E+005,0.1906649503187562E+005
0.9480000000000048E-007,0.1326361589753578E+024,0.9584839412747555E+023,0.1240022957967732E+024,0.2902980083234246E+021,0.6466638392308011E+022,0.3592437853002380E+024,0.1905849143370292E+005,0.1914934416371886E+005,0.1926951899642641E+005,0.1867621945352328E+005,0.1774731502438195E+005,0.1913166211918654E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1904738908382772E+005,0.1466548685519796E+005,0.1636919333525387E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1827136397523664E+001,0.1849025227744322E+001,0.1837349210937023E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1885341955821377E+005,0.1742638666572290E+005,0.1687818012795191E+005,0.1905849143370292E+005,0.1914934416371886E+005,0.1908817495221453E+005,0.1722847893543113E+005,0.1712275125570331E+005,0.1905665405182978E+005
0.9500000000000048E-007,0.1327562822891468E+024,0.9585840440362464E+023,0.1239422341398787E+024,0.2852928702488828E+021,0.6466638392308011E+022,0.3593088520952070E+024,0.1909703612952190E+005,0.1912747403759611E+005,0.1927354487548265E+005,0.1702931449142771E+005,0.1764349329847979E+005,0.1913824072389123E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1895911751005844E+005,0.1518346999224956E+005,0.1654341970838076E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1826356266570103E+001,0.1854043974598773E+001,0.1839013609646601E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1887022502433916E+005,0.1595000064356424E+005,0.1647055149276666E+005,0.1909703612952190E+005,0.1912747403759611E+005,0.1907125597675155E+005,0.1621506459922430E+005,0.1700466814552664E+005,0.1905631819727468E+005
0.9520000000000048E-007,0.1329865186405757E+024,0.9584839412747555E+023,0.1238321211022388E+024,0.2953031463979665E+021,0.6456628116158928E+022,0.3594189651328470E+024,0.1909488813380742E+005,0.1911366205403395E+005,0.1928896976056753E+005,0.1741328816606086E+005,0.1782515816679132E+005,0.1914257129833134E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1886123626851538E+005,0.1567026805349719E+005,0.1634148893796228E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1825482940336682E+001,0.1858465823794201E+001,0.1837081374604761E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1886574605766300E+005,0.1599149594209751E+005,0.1650890712334175E+005,0.1909488813380742E+005,0.1911366205403395E+005,0.1905055914365071E+005,0.1652636565108549E+005,0.1704147242434030E+005,0.1904562379646134E+005
0.9540000000000048E-007,0.1331416779208865E+024,0.9584338898940101E+023,0.1237420286168970E+024,0.2852928702488828E+021,0.6481653806531637E+022,0.3594940422039651E+024,0.1909160584243674E+005,0.1906472759856902E+005,0.1926340650192275E+005,0.1764597262181158E+005,0.1775173104337976E+005,0.1911827061451186E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1887779513892874E+005,0.1518346999224956E+005,0.1660136750894943E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1825631299858907E+001,0.1854043974598773E+001,0.1839559672487411E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1887397011168397E+005,0.1546325518576973E+005,0.1649124306482264E+005,0.1909160584243674E+005,0.1906472759856902E+005,0.1904615817877185E+005,0.1634294289688490E+005,0.1707374319828418E+005,0.1903023306147351E+005
0.9560000000000049E-007,0.1332718115108246E+024,0.9582336843710284E+023,0.1236719566838534E+024,0.2902980083234246E+021,0.6491664082680720E+022,0.3595490987227851E+024,0.1913342348768775E+005,0.1905150073831488E+005,0.1923255536551535E+005,0.1772469023004896E+005,0.1756048192859240E+005,0.1911615118412698E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1888207696338337E+005,0.1564698115830194E+005,0.1636611676730897E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1825669621950768E+001,0.1858260403273650E+001,0.1837319511203622E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1882789225117735E+005,0.1587389482571437E+005,0.1677807858437805E+005,0.1913342348768775E+005,0.1905150073831488E+005,0.1902024154418158E+005,0.1662200312551596E+005,0.1701067039841647E+005,0.1903230570806989E+005
0.9580000000000049E-007,0.1334369810672845E+024,0.9584839412747555E+023,0.1235918744746608E+024,0.2802877321743410E+021,0.6486658944606178E+022,0.3596441963462013E+024,0.1912937428877133E+005,0.1906226074760559E+005,0.1919312576627711E+005,0.1691923902640735E+005,0.1760018313071923E+005,0.1910409270231525E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1890071597618763E+005,0.1523197822446737E+005,0.1637350843982823E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1825836244201664E+001,0.1854496948891541E+001,0.1837390848666321E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1879830458240297E+005,0.1637971413824959E+005,0.1650344767735041E+005,0.1912937428877133E+005,0.1906226074760559E+005,0.1899922501722569E+005,0.1630532529694278E+005,0.1694973738957239E+005,0.1902524852938778E+005
0.9600000000000049E-007,0.1335921403475953E+024,0.9588343009399734E+023,0.1235268076796917E+024,0.2752825940997992E+021,0.6461633254233469E+022,0.3597392939696177E+024,0.1909149670604774E+005,0.1904405325454146E+005,0.1918638423968391E+005,0.1602509404719195E+005,0.1753745451712382E+005,0.1908117349483780E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1892637254967164E+005,0.1540644752079281E+005,0.1632558191127893E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1826065079701687E+001,0.1856103188294558E+001,0.1836927192406870E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1878293877548180E+005,0.1717823624394224E+005,0.1688273425227176E+005,0.1909149670604774E+005,0.1904405325454146E+005,0.1899862025254275E+005,0.1619399649390554E+005,0.1702032713319611E+005,0.1900753995530021E+005
0.9620000000000049E-007,0.1336622122806389E+024,0.9597352257933909E+023,0.1235218025416172E+024,0.2602671798761738E+021,0.6401571597338968E+022,0.3598193761788103E+024,0.1908285437246760E+005,0.1899514612844406E+005,0.1914886842465835E+005,0.1498828728239077E+005,0.1752881635328463E+005,0.1905151236522939E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1899007890609058E+005,0.1399943374915346E+005,0.1638503184560556E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1826630698482997E+001,0.1842041537079870E+001,0.1837501937119161E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1880095526976581E+005,0.1676100890019148E+005,0.1696032708293555E+005,0.1908285437246760E+005,0.1899514612844406E+005,0.1900445221664268E+005,0.1524024920690517E+005,0.1705515143604003E+005,0.1899369120781251E+005
0.9640000000000049E-007,0.1337372893517570E+024,0.9599854826971181E+023,0.1234917717131699E+024,0.2552620418016320E+021,0.6386556183115342E+022,0.3598694275595558E+024,0.1908426228573472E+005,0.1893773974507722E+005,0.1913626466526969E+005,0.1447478495426896E+005,0.1746889021274259E+005,0.1903108362469734E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1901085545915476E+005,0.1398483245627776E+005,0.1640975011803639E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1826814369826408E+001,0.1841881200974782E+001,0.1837739716501490E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1883738762444770E+005,0.1644008572779311E+005,0.1687784413546519E+005,0.1908426228573472E+005,0.1893773974507722E+005,0.1901514617915150E+005,0.1491737773872074E+005,0.1701135364340148E+005,0.1898171504558099E+005
0.9660000000000049E-007,0.1339074640462914E+024,0.9598853799356273E+023,0.1233966740897536E+024,0.2502569037270902E+021,0.6406576735413509E+022,0.3599495097687484E+024,0.1907906783736673E+005,0.1885645640275221E+005,0.1914771704932694E+005,0.1500431466454382E+005,0.1751880990715554E+005,0.1901263432840236E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1897956036049080E+005,0.1378741630480517E+005,0.1637538834495614E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1826537562708134E+001,0.1839681013415110E+001,0.1837408981770351E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1887858206432528E+005,0.1651254182192374E+005,0.1682642470482997E+005,0.1907906783736673E+005,0.1885645640275221E+005,0.1902387469574473E+005,0.1511802603581497E+005,0.1700901102540375E+005,0.1896118449268716E+005
0.9680000000000050E-007,0.1340576181885277E+024,0.9603858937430814E+023,0.1233416175709337E+024,0.2452517656525484E+021,0.6366535630817175E+022,0.3600496125302392E+024,0.1911796114885515E+005,0.1882570710829838E+005,0.1909986048704946E+005,0.1531518335041290E+005,0.1740569449028654E+005,0.1900093817786838E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1895970503475588E+005,0.1395384173457348E+005,0.1650475469399715E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1826361482280102E+001,0.1841539813252459E+001,0.1838647184847530E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1887082982269158E+005,0.1662853393285356E+005,0.1679889882200466E+005,0.1911796114885515E+005,0.1882570710829838E+005,0.1899526071597524E+005,0.1533268472921708E+005,0.1698600596430326E+005,0.1895769642970236E+005
0.9700000000000050E-007,0.1342177826069130E+024,0.9601856882200997E+023,0.1232415148094428E+024,0.2352414895034648E+021,0.6406576735413509E+022,0.3601196844632828E+024,0.1914323239478800E+005,0.1881211619667188E+005,0.1909630060265968E+005,0.1551826421017113E+005,0.1767199315426036E+005,0.1901034435594453E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1891908670240533E+005,0.1488937244933413E+005,0.1638825640095971E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1826000157046602E+001,0.1851236160197184E+001,0.1837532995470858E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1881743337481936E+005,0.1643256699664358E+005,0.1665489413300139E+005,0.1914323239478800E+005,0.1881211619667188E+005,0.1896718735257191E+005,0.1561523625855754E+005,0.1702949436308575E+005,0.1895479194005376E+005
0.9720000000000050E-007,0.1343629316110747E+024,0.9604359451238268E+023,0.1231814531525483E+024,0.2352414895034648E+021,0.6381551045040801E+022,0.3602047718105500E+024,0.1913248028795276E+005,0.1879484390738089E+005,0.1912024813926148E+005,0.1574078349368418E+005,0.1768118912116190E+005,0.1901034436586036E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1892061908479826E+005,0.1595516541833901E+005,0.1640653232391231E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1826013815804954E+001,0.1860931652034010E+001,0.1837708802048389E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1874453583717726E+005,0.1668934062003034E+005,0.1673910637026062E+005,0.1913248028795276E+005,0.1879484390738089E+005,0.1895676326422790E+005,0.1607544130378287E+005,0.1706305611198305E+005,0.1894370386494911E+005
0.9740000000000050E-007,0.1344430138202674E+024,0.9606361506468086E+023,0.1231514223241011E+024,0.2352414895034648E+021,0.6361530492742633E+022,0.3602548231912954E+024,0.1911112526404560E+005,0.1881411567008202E+005,0.1911262484155493E+005,0.1503771889839165E+005,0.1773135849684403E+005,0.1900541452738493E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1893203345805488E+005,0.1619735566483624E+005,0.1659447137482830E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1826115489464213E+001,0.1862961302629128E+001,0.1839494881867311E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1870916888442635E+005,0.1671138980526014E+005,0.1670792112017610E+005,0.1911112526404560E+005,0.1881411567008202E+005,0.1894610368634084E+005,0.1584024422118770E+005,0.1712631779325119E+005,0.1893833002722325E+005
0.9760000000000050E-007,0.1345881628244291E+024,0.9608864075505356E+023,0.1231013709433557E+024,0.2452517656525484E+021,0.6316484250071757E+022,0.3603399105385626E+024,0.1910557594933813E+005,0.1877504043081769E+005,0.1907410816375406E+005,0.1538304986748955E+005,0.1754588046302378E+005,0.1897681090568540E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1889951608826306E+005,0.1702071666691062E+005,0.1651432757159570E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1825825527464558E+001,0.1869439496743317E+001,0.1838738061286164E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1881027907281596E+005,0.1752470516181615E+005,0.1662277954345947E+005,0.1910557594933813E+005,0.1877504043081769E+005,0.1895010369765762E+005,0.1645225348875708E+005,0.1699856349178080E+005,0.1892558145762155E+005
0.9780000000000051E-007,0.1347983786235599E+024,0.9610866130735172E+023,0.1230062733199394E+024,0.2452517656525484E+021,0.6296463697773589E+022,0.3604550287142771E+024,0.1908841253131627E+005,0.1879666385043116E+005,0.1905347949982605E+005,0.1544223100692975E+005,0.1754433891352517E+005,0.1896924928016535E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1885889713036746E+005,0.1873923004314464E+005,0.1634668224930944E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1825461962449574E+001,0.1881165435056429E+001,0.1837131648806847E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1880332631319014E+005,0.1664093072036018E+005,0.1652824515231782E+005,0.1908841253131627E+005,0.1879666385043116E+005,0.1892813866692882E+005,0.1669196117754759E+005,0.1692530147179499E+005,0.1891651327849049E+005
0.9800000000000051E-007,0.1348884711089016E+024,0.9609865103120263E+023,0.1229512168011194E+024,0.2402466275780066E+021,0.6316484250071757E+022,0.3604950698188734E+024,0.1912706908635685E+005,0.1876323270835544E+005,0.1901043262024889E+005,0.1647670539929054E+005,0.1727797301587939E+005,0.1895613385629102E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1889515842158192E+005,0.1934390168026830E+005,0.1652955383258155E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1825786596105158E+001,0.1884805899173402E+001,0.1838882395412118E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1878056826030547E+005,0.1620415058675208E+005,0.1649128344121155E+005,0.1912706908635685E+005,0.1876323270835544E+005,0.1891224689509420E+005,0.1718246223696426E+005,0.1684666950174533E+005,0.1891555959672763E+005
0.9820000000000051E-007,0.1349685533180943E+024,0.9612868185964990E+023,0.1229211859726722E+024,0.2352414895034648E+021,0.6296463697773589E+022,0.3605501263376934E+024,0.1910665725629194E+005,0.1871319583076011E+005,0.1906540740265469E+005,0.1656964491988847E+005,0.1740106022992749E+005,0.1895624973875600E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1887846418285396E+005,0.1997425774963336E+005,0.1664781368198018E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1825637288874518E+001,0.1888370971448521E+001,0.1839994686233060E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1875663639228739E+005,0.1589269157066217E+005,0.1637796006093436E+005,0.1910665725629194E+005,0.1871319583076011E+005,0.1892493223628921E+005,0.1730643237795297E+005,0.1689928060273849E+005,0.1890007588996866E+005
0.9840000000000051E-007,0.1350786663557342E+024,0.9611867158350081E+023,0.1228611243157777E+024,0.2352414895034648E+021,0.6306473973922673E+022,0.3606001777184388E+024,0.1908087334324962E+005,0.1873073686932107E+005,0.1907812432613964E+005,0.1580460068987743E+005,0.1757971262124135E+005,0.1895821631450741E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1887097109866597E+005,0.2065196878074697E+005,0.1668880428206451E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1825570190274883E+001,0.1891965721820316E+001,0.1840376649829474E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1870400231654669E+005,0.1642257505290944E+005,0.1635008896077838E+005,0.1908087334324962E+005,0.1873073686932107E+005,0.1891309536230509E+005,0.1731462024236673E+005,0.1698049792367238E+005,0.1889249433722600E+005
0.9860000000000051E-007,0.1351637537030014E+024,0.9611366644542627E+023,0.1228010626588832E+024,0.2202260752798394E+021,0.6341509940444466E+022,0.3606402188230351E+024,0.1908201737747730E+005,0.1871489581781058E+005,0.1908578621233106E+005,0.1668155852437187E+005,0.1760790338957324E+005,0.1895807298078379E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1888330154092143E+005,0.2022730474880832E+005,0.1649543929599053E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1825680578757507E+001,0.1889740828600290E+001,0.1838558654390201E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1866441161118508E+005,0.1739913693814235E+005,0.1638493144407154E+005,0.1908201737747730E+005,0.1871489581781058E+005,0.1890815974411428E+005,0.1786240094473424E+005,0.1695114593453921E+005,0.1888676229675888E+005
0.9880000000000051E-007,0.1353489438117595E+024,0.9604859965045722E+023,0.1226759342070196E+024,0.2202260752798394E+021,0.6406576735413509E+022,0.3607002804799297E+024,0.1906239964290251E+005,0.1868457320758414E+005,0.1907396991343061E+005,0.1588119533613363E+005,0.1733920050132368E+005,0.1893317684916019E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1887691534728323E+005,0.1846902557178933E+005,0.1665204134565908E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1825623423687715E+001,0.1879463234837652E+001,0.1840034165420047E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1869174804297332E+005,0.1776268251441441E+005,0.1665958449069120E+005,0.1906239964290251E+005,0.1868457320758414E+005,0.1890926830262734E+005,0.1713517487610588E+005,0.1695563102179786E+005,0.1887111387473643E+005
0.9900000000000052E-007,0.1355091082301448E+024,0.9606862020275538E+023,0.1226008571359015E+024,0.2152209372052976E+021,0.6396566459264426E+022,0.3607903729652715E+024,0.1903870413176763E+005,0.1867754723074592E+005,0.1904670354276415E+005,0.1651859717019625E+005,0.1739395225102655E+005,0.1891459257457345E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1888360626805464E+005,0.1913774468547703E+005,0.1652571748805650E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1825683305064653E+001,0.1883590031569099E+001,0.1838846053927675E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.1869788645636251E+005,0.1606395823382886E+005,0.1677179637621451E+005,0.1903870413176763E+005,0.1867754723074592E+005,0.1890087226113944E+005,0.1710319361766071E+005,0.1697855149554927E+005,0.1885802132767182E+005
